source,year,season,species,size,address,street,latitude,longitude,dbh,condition,status,year_removed,year_pruned,origin,fid_source,is_backup,overhead_wires,notes
Spring 2023 - Volunteer,2023,Spring,Red Maple,,332 Washington Ave.,,40.1296218,-75.5192777,,,Alive,,,,,False,,Red maple
Spring 2023 - Volunteer,2023,Spring,Red Maple,,330 Washington Ave.,,40.1296382,-75.5191972,,,Alive,,,,,False,,Red maple
Spring 2023 - Volunteer,2023,Spring,Serviceberry,,204 Church St.,,40.1327788,-75.5161219,,,Alive,,,,,False,,Serviceberry
Spring 2023 - Volunteer,2023,Spring,Serviceberry,,232 Church St.,,40.1326506,-75.5171885,,,Alive,,,,,False,,Serviceberry
Spring 2023 - Volunteer,2023,Spring,Serviceberry,,152 Gay St.,,40.1301951,-75.5179083,,,Alive,,,,,False,,Serviceberry
Spring 2023 - Volunteer,2023,Spring,Siena Glen Maple,,Reeves Park,,40.1282886,-75.5140541,,,Alive,,,,,False,,Siena glen maple
Spring 2023 - Volunteer,2023,Spring,Sugar Maple,,Reeves Park,,40.1282409,-75.5109587,,,Alive,,,,,False,,Sugar maple
Fall 2024,2024,Fall,Buckeye,L,Reeves Park,,40.1281921,-75.51183,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Buckeye,L,Reeves Park,,40.1286024,-75.5109996,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Giant Dogwood,L,Reeves Park,,40.128533,-75.51206,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Giant Dogwood,L,Reeves Park,,40.1284458,-75.5109136,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Hackberry,L,Reeves Park,,40.1282998,-75.5115724,,Live,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Hackberry,L,Reeves Park,,40.128393,-75.51108,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Hackberry,L,Reeves Park,,40.12795,-75.513168,,Live,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Hackberry,L,Reservoir Park,,40.146233,-75.518369,,good,Alive,,,,,False,,replace dead tree
Fall 2024,2024,Fall,Hackberry,L,Reservoir Park,,40.14591,-75.518947,,good,Alive,,,,,False,,
Fall 2024,2024,Fall,Hophornbeam,L,Reeves Park,,40.1283223,-75.5117036,,dead,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Hophornbeam,L,Reservoir Park,,40.146091,-75.518491,,good,Alive,,,,,False,,
Fall 2024,2024,Fall,Hophornbeam,L,Reeves Park,,40.1285994,-75.5139075,,dead,Alive,,,,,False,,Replace removed sycamore
Fall 2024,2024,Fall,Serviceberry,S,Reservoir Park,,40.146536,-75.517802,,good,Alive,,,,,False,,replace dead cherry tree
Fall 2024,2024,Fall,Serviceberry,S,Reservoir Park,,40.145878,-75.517596,,good,Alive,,,,,False,,Replace
Fall 2024,2024,Fall,Serviceberry,S,Reservoir Park,,40.145468,-75.519405,,good,Alive,,,,,False,,Flowering
Fall 2024,2024,Fall,Serviceberry,S,242 Hall St,,40.131932,-75.51731,,Good,Alive,,,,,False,Yes,Has a gator bag and resident is watering.
Fall 2024,2024,Fall,Swamp White Oak,L,Reeves Park,,40.128446,-75.512556,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Swamp White Oak,L,Reeves Park,,40.1283043,-75.5118403,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Swamp White Oak,L,Reeves Park,,40.128268,-75.5112566,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Swamp White Oak,L,Reservoir Park,,40.1448859,-75.5204381,,live,Alive,,,,,False,,
Fall 2024,2024,Fall,Swamp White Oak,L,Reservoir Park,,40.145751,-75.519043,,good,Alive,,,,,False,,Replace dead oak
Fall 2024,2024,Fall,Swamp White Oak,,Reservoir Park,,40.147142,-75.51791,,dead,Alive,,,,,False,,
Fall 2024,2024,Fall,Tilia,L,Reeves Park,,40.128374,-75.511883,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Tilia,L,Reeves Park,,40.128244,-75.511379,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Tilia,L,Reservoir Park,,40.145988,-75.518678,,good,Alive,,,,,False,,
Fall 2024,2024,Fall,Tilia,L,Reservoir Park,,40.1448346,-75.5205502,,live,Alive,,,,,False,,replace dead maple; fast growing
Fall 2024,2024,Fall,Tilia,,Reservoir Park,,40.14608,-75.517718,,good,Alive,,,,,False,,
Fall 2024,2024,Fall,Yellowwood,L,Reeves Park,,40.128387,-75.511774,,dead,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Yellowwood,L,Reeves Park,,40.128286,-75.5111421,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Yellowwood,L,Reeves Park,,40.128312,-75.513732,,Dead,Alive,,,,,False,,Replace dead yellowwood
Fall 2025 - Proposed,2025,Fall,Red Maple,M,125 Fifth Ave,,40.1261437,-75.5113215,,,Alive,,,,,False,,requested birch or maple
Fall 2025 - Proposed,2025,Fall,Red Maple,M,142 Fifth Ave,,40.1259079,-75.5120886,,,Alive,,,,,False,,overhead wires; requested maple
Fall 2025 - Proposed,2025,Fall,Red Maple,M,155 Fifth Ave,,40.1258741,-75.5127511,,,Alive,,,,,False,,also backup location for second tree
Fall 2025 - Proposed,2025,Fall,Yellowwood,M,141 Fifth Ave,,40.1260022,-75.5121088,,,Alive,,,,,False,,
Fall 2025 - Proposed,2025,Fall,Yellowwood,M,121 Fifth Ave,,40.1261889,-75.5111579,,,Alive,,,,,False,,
Spring 2025,2025,Spring,American Elm,L,Cascaden Park,,40.1271538,-75.5346887,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,American Elm,L,Cascaden Park,,40.1272103,-75.5348578,,Fair,Alive,,,,,False,No,Leader does not have leaves
Spring 2025,2025,Spring,American Linden,M,Cascaden Park,,40.1271795,-75.5347698,,Good,Alive,,,,,False,Yes,
Spring 2025,2025,Spring,American Linden,M,Fisher Park,,40.1235595,-75.5105322,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,Black Maple,L,Morris Park,,40.1241349,-75.5177706,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,Black Maple,L,Morris Park,,40.1240191,-75.5178445,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,Black Maple,L,Morris Park,,40.1239042,-75.517929,,Poor,Alive,,,,,False,No,Leaves dead. Second flush not observed
Spring 2025,2025,Spring,Cottonwood,L,Fisher Park,,40.1233739,-75.5101771,,Good,Alive,,,,,False,No,Weed whacking or similar scratches at bottom.
Spring 2025,2025,Spring,Cottonwood,L,Fisher Park,,40.1233438,-75.5100931,,Good,Alive,,,,,False,No,This tree is quite small relative to the Cottonwood near it.
Spring 2025,2025,Spring,Osage Orange,M,Fisher Park,,40.1235647,-75.5107312,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,Osage Orange,M,Fisher Park,,40.1235415,-75.5106395,,Good,Alive,,,,,False,No,Fourth Ave side
Spring 2025,2025,Spring,Quaking Aspen,M,Fisher Park,,40.1236283,-75.510093,,Good,Alive,,,,,False,No,"No direct overhead wires, but one perhaps 10 feet away. A bit smaller than an inch in diameter."
Spring 2025,2025,Spring,Quaking Aspen,M,Fisher Park,,40.1244719,-75.5105597,,Good,Alive,,,,,False,No,"While overall appeared to be in good health, leaves were noticeably dry."
Spring 2025,2025,Spring,Red Maple,M,Morris Park,,40.1240723,-75.5178104,,Good,Alive,,,,,False,No,5th Ave side
Spring 2025,2025,Spring,Red Maple,M,Morris Park,,40.1239617,-75.5178839,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,River Birch,M,High Street Park,,40.1378349,-75.5205915,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,River Birch,M,Cascaden Park,,40.1276536,-75.5350027,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,River Birch,M,Cascaden Park,,40.1276228,-75.5349141,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,River Birch,M,Cascaden Park,,40.1275358,-75.5347104,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,River Birch,M,Cascaden Park,,40.1275835,-75.5348291,,Good,Alive,,,,,False,No,
